MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,RoomsPerBedroom,PopPerHousehold,Prix_Reel,Prix_Predit,Residu,Erreur_Pct
2.625,51.0,5.387931034482759,1.0129310344827587,452.0,1.9482758620689655,38.56,-121.45,5.319148936170213,232.0,1.212,1.440868319242341,-0.22886831924234108,18.883524689962137
5.0443,5.0,6.338568935427574,1.1212914485165795,3670.0,3.2024432809773122,37.76,-121.44,5.652918287937743,1146.0,1.948,2.0987738161060676,-0.15077381610606766,7.739928958217026
6.6852,25.0,7.302439024390244,1.2658536585365854,903.0,2.202439024390244,33.44,-117.67,5.768786127167631,409.99999999999994,5.00001,3.512516411426077,1.4874935885739227,29.74981227185391
8.0595,17.0,8.18840579710145,1.0579710144927537,1052.0,3.0492753623188404,37.22,-121.87,7.73972602739726,345.0,4.85,3.656861953782901,1.1931380462170988,24.600784458084515
2.0285,25.0,5.2930379746835445,1.0354430379746835,7679.0,4.860126582278481,36.32,-119.93,5.111858190709047,1580.0,1.063,0.26595649779556396,0.797043502204436,74.98057405497988
5.2138,20.0,5.33,0.976,2734.0,2.734,33.69,-117.88,5.461065573770492,1000.0,2.331,2.699527518125599,-0.36852751812559914,15.809846337434541
2.2429,15.0,5.539156626506024,1.4728915662650603,887.0,2.6716867469879517,39.66,-123.58,3.760736196319018,332.0,1.0,1.4349856210650316,-0.4349856210650316,43.49856210650316
1.123,33.0,3.7364066193853427,1.1040189125295508,3530.0,4.1725768321513,36.75,-119.79,3.3843683083511777,846.0,0.467,0.3629835694436707,0.10401643055632931,22.273325600927045
6.4865,35.0,6.842105263157895,1.0921052631578947,185.0,2.4342105263157894,37.57,-122.39,6.265060240963856,76.0,4.5,3.532604820442735,0.9673951795572648,21.49767065682811
5.5191,29.0,6.196296296296296,1.0518518518518518,794.0,2.9407407407407407,34.2,-118.61,5.890845070422535,270.0,2.458,2.8359860101798446,-0.37798601017984446,15.377787232703191
5.0,31.0,10.821428571428571,2.0892857142857144,1408.0,2.7936507936507935,34.22,-117.21,5.179487179487179,504.0,1.611,2.4570640027532633,-0.8460640027532633,52.517939339122485
3.9643,27.0,4.42512077294686,1.002415458937198,1480.0,3.57487922705314,34.16,-119.18,4.414457831325302,414.0,1.86,2.4277069882303266,-0.5677069882303265,30.52188108765196
4.3333,39.0,5.7913669064748206,1.0,511.0,1.8381294964028776,34.13,-118.35,5.7913669064748206,278.0,3.859,2.592035041553963,1.266964958446037,32.83143193692762
3.1607,37.0,4.523985239852398,0.940959409594096,1068.0,3.940959409594096,33.98,-118.09,4.807843137254902,271.0,1.722,1.656058528324131,0.06594147167586906,3.8293537558576687
2.2024,33.0,4.766968325791855,1.0203619909502262,1364.0,3.085972850678733,36.32,-119.29,4.671840354767184,442.0,0.672,0.9537303155677819,-0.28173031556778183,41.92415410234848
3.7813,52.0,5.057755775577558,1.0264026402640265,1405.0,2.3184818481848186,37.75,-122.41,4.927652733118971,606.0,2.759,2.757112072848386,0.0018879271516136775,0.06842795040281542
4.4722,18.0,5.511560693641618,1.0419075144508672,1881.0,2.718208092485549,34.11,-117.79,5.289875173370318,692.0,2.156,2.140158892040425,0.01584110795957505,0.7347452671417
5.3991,29.0,6.380281690140845,1.039003250270856,2784.0,3.0162513542795235,37.59,-122.48,6.140771637122002,922.9999999999999,2.73,2.9830025411186085,-0.25300254111860854,9.267492348666979
2.1213,35.0,3.9166666666666665,0.9553571428571429,732.0,2.1785714285714284,38.58,-121.53,4.099688473520249,336.00000000000006,0.792,1.2025240125475847,-0.41052401254758464,51.83383996812937
2.3125,7.0,5.348684210526316,1.069078947368421,677.0,2.226973684210526,36.85,-121.42,5.003076923076923,304.00000000000006,1.708,1.5380929315291425,0.16990706847085746,9.947720636467064
3.8,31.0,4.791744840525328,0.9662288930581614,1507.0,2.827392120075047,38.25,-122.64,4.959223300970873,533.0,1.626,2.249695805825482,-0.623695805825482,38.3576756350235
5.8541,22.0,6.448105436573312,0.9884678747940692,1871.0,3.0823723228995057,33.66,-117.97,6.523333333333333,607.0,2.815,2.753141673790651,0.061858326209348835,2.197453861788591
6.3716,30.0,5.510416666666667,0.9625,1506.0,3.1375,37.33,-121.98,5.725108225108225,480.0,3.305,3.2828193482709906,0.022180651729009515,0.6711241067778976
1.473,35.0,3.0697674418604652,1.0734883720930233,3120.0,2.902325581395349,37.33,-121.88,2.8596187175043326,1075.0,2.136,1.6782242885832233,0.45777571141677686,21.431447163706782
4.5,46.0,5.594795539033457,0.9702602230483272,857.0,3.1858736059479553,34.2,-118.15,5.766283524904215,269.0,1.842,2.318159662700552,-0.47615966270055177,25.85014455486166
2.625,8.0,23.88888888888889,5.944444444444445,36.0,2.0,38.95,-119.95,4.018691588785047,18.0,1.875,1.016184158440268,0.858815841559732,45.803511549852374
8.3608,10.0,7.994490358126722,1.0,1200.0,3.3057851239669422,36.86,-119.78,7.994490358126722,363.0,1.873,2.8692678808439993,-0.9962678808439993,53.1910240706887
4.3194,44.0,5.764069264069264,1.106060606060606,1277.0,2.764069264069264,33.86,-118.12,5.2113502935420755,462.00000000000006,1.995,2.580276561879721,-0.5852765618797209,29.33717102153989
3.9628,29.0,5.862068965517241,1.0830721003134796,1724.0,2.7021943573667713,33.84,-118.01,5.412445730824891,638.0,2.156,2.232261226311458,-0.07626122631145771,3.5371626304015633
3.3333,27.0,6.541666666666667,1.1666666666666667,195.0,2.7083333333333335,37.92,-120.84,5.607142857142857,72.0,2.083,1.3198827306797583,0.7631172693202419,36.63549060586855
3.8125,38.0,5.758720930232558,0.997093023255814,796.0,2.313953488372093,34.15,-117.28,5.775510204081632,344.0,0.974,1.8058934416941028,-0.8318934416941028,85.41000428070872
2.628,48.0,5.720657276995305,1.039906103286385,1400.0,3.2863849765258215,34.04,-118.33,5.501128668171558,426.0,2.511,1.698898476384933,0.812101523615067,32.34175721286607
3.524,45.0,5.213963963963964,1.0157657657657657,1006.0,2.265765765765766,37.72,-122.13,5.1330376940133045,443.99999999999994,1.862,2.4109454939505426,-0.5489454939505425,29.48149806393891
4.05,20.0,6.220264317180617,0.9955947136563876,700.0,3.0837004405286343,38.67,-121.22,6.247787610619469,227.0,1.307,1.2068455133251987,0.1001544866748012,7.6629293553788225
6.6635,14.0,7.50080775444265,1.0250403877221326,3565.0,2.879644588045234,33.94,-117.37,7.317572892040976,1238.0,2.196,2.692167293114089,-0.4961672931140888,22.59413903069621
5.9175,19.0,7.141566265060241,0.9759036144578314,944.0,2.8433734939759034,36.78,-121.71,7.317901234567901,332.0,2.402,2.920578460937932,-0.518578460937932,21.5894446685234
3.3333,11.0,6.410396716826265,1.1641586867305063,2466.0,3.3734610123119015,33.67,-116.31,5.5064629847238535,731.0,0.918,0.9383011977354059,-0.02030119773540584,2.21145944830129
6.7977,33.0,7.1945205479452055,1.0410958904109588,2041.0,2.7958904109589042,34.18,-118.63,6.910526315789474,730.0,3.897,3.411877387176858,0.4851226128231416,12.448617213834787
1.2902,43.0,3.3085106382978724,1.0106382978723405,293.0,3.117021276595745,37.64,-121.0,3.2736842105263158,94.0,0.675,0.9781267103835773,-0.3031267103835773,44.907660797567004
6.3199,23.0,6.909407665505227,0.975609756097561,978.0,3.407665505226481,34.3,-118.71,7.082142857142857,287.0,2.367,2.8272055957345756,-0.46020559573457565,19.442568472098674
2.55,52.0,6.008771929824562,1.131578947368421,617.0,2.706140350877193,39.15,-123.21,5.3100775193798455,228.0,1.129,1.7720996009086036,-0.6430996009086036,56.961877848414844
5.8518,23.0,5.751807228915663,1.0072289156626506,1008.0,2.4289156626506023,33.87,-118.38,5.7105263157894735,415.0,3.379,3.113588697961511,0.26541130203848917,7.854729270153571
3.4058,13.0,3.334417344173442,1.0720867208672087,3397.0,1.8411924119241192,34.03,-118.4,3.110212335692619,1845.0,2.75,2.8159461052486137,-0.06594610524861366,2.3980401908586786
2.2308,34.0,4.235690235690235,1.0286195286195285,1317.0,2.217171717171717,32.75,-117.06,4.117839607201309,594.0,1.259,1.876261357407948,-0.6172613574079482,49.02790765750184
2.8155,27.0,4.257352941176471,1.0275735294117647,2012.0,3.698529411764706,33.99,-118.12,4.143112701252236,544.0,1.768,1.5575519005439702,0.21044809945602982,11.903173046155532
2.1202,52.0,4.052805280528053,0.966996699669967,648.0,2.1386138613861387,37.85,-122.27,4.1911262798634805,303.0,1.555,1.9913520585273616,-0.4363520585273617,28.061225628769243
3.4821,16.0,5.008988764044944,1.0292134831460673,1199.0,2.69438202247191,37.75,-121.44,4.866812227074237,445.0,1.706,1.7052684834480942,0.000731516551905731,0.04287904759119173
5.2887,21.0,6.4,1.083076923076923,1040.0,3.2,37.25,-121.89,5.909090909090909,325.0,2.645,2.690762783416332,-0.04576278341633211,1.730161943906696
1.55,36.0,3.1495016611295683,1.0066445182724253,1042.0,3.4617940199335546,33.79,-118.17,3.128712871287129,301.0,1.0,1.4020503027770204,-0.40205030277702036,40.205030277702036
1.7794,52.0,5.954274353876739,1.10337972166998,1392.0,2.7673956262425445,37.97,-121.29,5.396396396396396,503.00000000000006,0.988,1.1322703425363017,-0.14427034253630167,14.602261390313934
3.0083,25.0,3.3438661710037176,1.0353159851301115,3416.0,6.349442379182156,33.74,-117.88,3.2298025134649913,538.0,1.635,1.0237255116430433,0.6112744883569567,37.38681885975271
5.3909,15.0,5.727626459143969,0.8871595330739299,892.0,3.470817120622568,36.31,-119.33,6.4561403508771935,257.0,1.13,1.7895276162289875,-0.6595276162289876,58.365275772476785
5.1786,16.0,6.860714285714286,1.1142857142857143,862.0,3.0785714285714287,33.28,-117.17,6.157051282051282,280.0,3.768,2.284430811844601,1.483569188155399,39.372855311979805
1.972,13.0,4.838235294117647,1.0441176470588236,1276.0,3.127450980392157,33.71,-117.09,4.633802816901408,408.0,0.905,0.8056723186579191,0.09932768134208092,10.97543440243988
2.6792,24.0,5.153217568947906,0.992849846782431,2220.0,2.267620020429009,40.59,-122.42,5.190329218106996,979.0,1.389,0.8385164093144226,0.5504835906855774,39.63164799752177
4.5333,34.0,7.113564668769716,1.2681388012618298,857.0,2.7034700315457414,34.1,-118.75,5.609452736318407,317.0,3.773,2.7174120695657678,1.0555879304342324,27.97741665608885
7.0808,4.0,6.423324150596878,1.056932966023875,2907.0,2.669421487603306,34.29,-118.57,6.07732406602954,1089.0,3.412,3.360415180313538,0.05158481968646189,1.5118645863558586
4.0,35.0,4.938095238095238,0.9857142857142858,552.0,2.6285714285714286,37.71,-122.12,5.009661835748792,210.0,1.679,2.3899177916196592,-0.7109177916196592,42.34173863130788
2.1094,44.0,6.129310344827586,1.206896551724138,384.0,3.310344827586207,34.91,-120.6,5.078571428571429,116.0,0.738,2.0884786007760567,-1.3504786007760567,182.9916803219589
3.5022,24.0,3.7716763005780347,1.092485549132948,1322.0,1.9104046242774566,34.02,-118.41,3.4523809523809526,692.0,2.813,2.5700199357372924,0.2429800642627078,8.637755572794447
2.6985,16.0,4.258389261744966,0.9463087248322147,1609.0,5.399328859060403,32.57,-117.06,4.5,298.0,1.565,1.0914813442131006,0.47351865578689933,30.256783117373757
2.7083,52.0,4.756302521008403,0.9222689075630253,1403.0,2.947478991596639,38.02,-121.87,5.157175398633257,475.99999999999994,0.994,1.6964493878331695,-0.7024493878331695,70.6689524983068
2.5882,33.0,4.144981412639405,1.174721189591078,583.0,2.16728624535316,32.75,-117.19,3.5284810126582276,269.0,2.583,2.1056663258332193,0.47733367416678085,18.479817040912923
2.4583,29.0,3.8214285714285716,0.9438775510204082,708.0,3.6122448979591835,33.92,-118.18,4.048648648648649,196.0,1.369,1.5066010968061576,-0.13760109680615762,10.051212330617796
4.3333,15.0,11.024561403508772,2.168421052631579,725.0,2.543859649122807,38.76,-120.02,5.084142394822006,285.0,1.214,1.31221701111334,-0.09821701111334002,8.090363353652391
9.8098,39.0,8.079881656804734,1.0828402366863905,1034.0,3.059171597633136,34.16,-118.03,7.461748633879782,338.0,5.00001,4.392279117296063,0.6077308827039367,12.154593344892046
7.7752,23.0,7.638461538461539,1.0692307692307692,826.0,3.1769230769230767,33.81,-117.78,7.143884892086332,260.0,3.8,3.3673075631870617,0.4326924368129381,11.386643074024688
3.7841,34.0,5.141856392294221,1.0455341506129596,1512.0,2.647985989492119,32.83,-117.22,4.917922948073702,571.0,1.769,2.3625823048290826,-0.5935823048290827,33.55468088349818
2.483,44.0,3.7142857142857144,1.0408163265306123,339.0,3.4591836734693877,37.71,-122.46,3.568627450980392,98.0,2.143,1.9899435728634671,0.15305642713653267,7.142157122563354
2.5,28.0,6.263513513513513,1.114864864864865,542.0,3.6621621621621623,38.69,-121.43,5.618181818181817,148.0,0.962,0.6895936195676171,0.27240638043238286,28.316671562617763
2.1875,39.0,5.217391304347826,1.0499194847020934,1467.0,2.36231884057971,40.42,-120.65,4.969325153374233,621.0,0.643,0.05440961795542165,0.5885903820445784,91.53816205981002
4.6957,27.0,5.514035087719298,0.9421052631578948,1760.0,3.087719298245614,34.43,-119.8,5.8528864059590315,570.0,2.715,2.8127213930522927,-0.09772139305229288,3.599314661226257
5.4683,26.0,5.395017793594306,1.0765124555160142,1208.0,2.1494661921708187,37.24,-121.96,5.011570247933885,562.0,4.309,3.279170329086398,1.0298296709136023,23.899505010758933
4.6375,28.0,6.281779661016949,1.1292372881355932,1591.0,3.3707627118644066,38.0,-122.02,5.562851782363977,472.00000000000006,1.782,2.2433061810573847,-0.46130618105738463,25.886991080661314
2.152,35.0,3.379120879120879,1.1181318681318682,1512.0,4.153846153846154,33.99,-118.18,3.022113022113022,363.99999999999994,1.708,1.4307995264947309,0.2772004735052691,16.22953591951224
1.4103,41.0,4.348958333333333,1.0833333333333333,707.0,3.6822916666666665,33.95,-118.28,4.014423076923077,192.0,0.862,1.2162777812394552,-0.3542777812394552,41.09951058462357
2.9583,47.0,5.284246575342466,1.0513698630136987,859.0,2.941780821917808,37.79,-122.21,5.026058631921823,292.0,1.388,2.0215427740920973,-0.6335427740920974,45.644292081563215
2.2439,18.0,7.426829268292683,1.6920731707317074,955.0,1.4557926829268293,33.77,-116.44,4.389189189189189,656.0,0.975,1.3450048621416997,-0.3700048621416997,37.94921662991792
2.6094,38.0,5.197183098591549,1.0528169014084507,1491.0,2.625,35.42,-119.03,4.936454849498327,568.0,0.679,1.5655435497852679,-0.8865435497852678,130.56606035129127
4.1282,7.0,5.144516129032258,1.0987096774193548,2904.0,1.8735483870967742,33.11,-117.31,4.682325308279507,1550.0,1.881,2.692657048669332,-0.8116570486693322,43.150294985078794
5.0172,34.0,5.854671280276817,1.0034602076124568,836.0,2.8927335640138407,37.96,-122.07,5.834482758620689,289.0,1.971,2.5444730426402202,-0.5734730426402201,29.095537424668706
8.7394,23.0,6.951871657754011,1.0641711229946524,917.0,2.4518716577540105,34.44,-119.68,6.532663316582915,374.00000000000006,5.00001,4.582216693283392,0.4177933067166073,8.355849422633302
5.4834,22.0,6.622324159021407,0.9740061162079511,1952.0,2.984709480122324,32.81,-116.91,6.79905808477237,654.0,2.32,2.4923150473036273,-0.17231504730362746,7.427372728604633
3.5167,6.0,6.407602956705386,1.2006335797254488,3094.0,3.267159450897571,34.45,-117.44,5.336851363236588,947.0,1.309,1.1822715455418589,0.12672845445814107,9.681318140423306
5.8509,47.0,5.251655629139073,1.0794701986754967,334.0,2.2119205298013247,37.92,-122.52,4.865030674846626,151.0,3.178,3.5303668123615637,-0.35236681236156375,11.087690760275763
2.3382,19.0,4.05989110707804,1.0526315789473684,1438.0,2.6098003629764066,37.97,-122.34,3.8568965517241383,551.0,1.207,1.6966132451497984,-0.4896132451497983,40.56447764289961
1.5954,27.0,2.2246376811594204,1.006340579710145,4137.0,3.7472826086956523,34.06,-118.29,2.2106210621062106,1104.0,1.875,1.2870459992956498,0.5879540007043502,31.357546704232014
2.0313,41.0,4.1415929203539825,1.1371681415929205,913.0,4.039823008849558,33.93,-118.28,3.642023346303502,226.0,1.226,1.4740409856848018,-0.24804098568480182,20.231728033018094
2.182,37.0,4.232970027247957,1.2302452316076293,3456.0,4.708446866485014,33.94,-118.34,3.440753045404209,734.0,1.475,1.2959174334175714,0.17908256658242871,12.14119095474093
1.886,23.0,4.610294117647059,1.0397058823529413,1650.0,2.426470588235294,37.99,-121.31,4.434229137199434,680.0,1.053,1.1008526456960723,-0.04785264569607239,4.544410797347806
4.245,17.0,5.797402597402598,0.9662337662337662,1072.0,2.7844155844155845,33.49,-117.68,6.0,385.0,2.145,2.0618562982192756,0.08314370178072439,3.876163253180624
5.9333,17.0,6.917748917748917,0.961038961038961,1581.0,3.4220779220779223,33.95,-117.55,7.198198198198198,462.0,2.294,2.2317599438082567,0.06224005619174333,2.713167227190206
2.5875,22.0,4.762295081967213,0.9057377049180327,995.0,4.077868852459017,34.11,-117.23,5.2579185520362,243.99999999999997,0.813,0.7257772167522418,0.08722278324775812,10.728509624570496
2.9107,27.0,5.807339449541284,1.135321100917431,1305.0,2.993119266055046,34.06,-117.42,5.115151515151515,435.99999999999994,1.431,1.3569566828996074,0.07404331710039269,5.17423599583457
4.6071,14.0,5.674698795180723,1.0271084337349397,1884.0,2.8373493975903616,35.28,-120.7,5.52492668621701,664.0,2.399,2.8038785889778453,-0.40487858897784523,16.876973279610056
4.7604,36.0,5.194444444444445,0.8827160493827161,740.0,2.2839506172839505,37.33,-121.95,5.884615384615385,324.0,2.947,2.768751754287983,0.17824824571201692,6.0484643947070555
2.2543,29.0,3.136729222520107,0.9892761394101877,1398.0,3.74798927613941,33.78,-118.19,3.170731707317073,373.0,1.563,1.572023319698424,-0.00902331969842396,0.5773077222280204
2.56,16.0,4.395061728395062,0.9074074074074074,355.0,2.191358024691358,34.91,-120.45,4.843537414965986,162.0,1.5,2.111508183164439,-0.6115081831644389,40.7672122109626
4.5714,18.0,6.362917398945519,1.0764499121265378,4168.0,3.662565905096661,37.0,-121.57,5.911020408163266,1138.0,2.603,2.1807201516763897,0.42227984832361054,16.222813996296985
5.3096,47.0,5.588095238095238,1.0404761904761906,1219.0,2.9023809523809523,33.81,-118.2,5.370709382151029,420.0,2.099,3.0243038415411405,-0.9253038415411403,44.08307963511864
4.8953,21.0,5.395806028833552,0.9855832241153342,2001.0,2.622542595019659,36.98,-121.88,5.474734042553192,763.0000000000001,2.895,2.863090227967291,0.03190977203270906,1.1022373759139572
3.1176,33.0,4.293413173652695,1.1197604790419162,1511.0,1.8095808383233534,37.23,-121.98,3.8342245989304815,835.0,3.963,2.6732921260177065,1.2897078739822936,32.543726317998825
5.6756,12.0,6.752998667258996,1.0741892492225678,7132.0,3.1683696135051087,34.21,-119.25,6.286600496277916,2251.0,3.018,3.011327771230029,0.006672228769970978,0.22108113883270308
5.0,21.0,3.0625,0.875,29.0,1.8125,33.76,-118.23,3.5,16.0,0.875,3.021127266050115,-2.146127266050115,245.27168754858457
1.9187,29.0,3.936936936936937,0.9774774774774775,788.0,3.5495495495495497,37.96,-121.24,4.027649769585254,222.0,0.577,0.8757391341244869,-0.29873913412448694,51.77454664202546
2.0878,16.0,5.277064220183486,1.0568807339449542,1859.0,3.4110091743119266,33.77,-117.27,4.993055555555555,545.0,1.013,0.825899067556314,0.18710093244368586,18.469983459396435
3.8705,36.0,5.562770562770563,0.987012987012987,679.0,2.9393939393939394,34.08,-117.92,5.635964912280702,231.0,1.919,1.960866087180392,-0.041866087180391975,2.181661656091296
6.0,36.0,6.196581196581197,1.0042735042735043,568.0,2.427350427350427,37.92,-122.29,6.170212765957447,234.00000000000003,3.114,3.156575014890592,-0.04257501489059212,1.3672130664930033
1.3882,47.0,4.394190871369295,1.112033195020747,693.0,2.87551867219917,36.33,-119.65,3.951492537313433,241.0,0.538,1.035490899242582,-0.49749089924258194,92.47042736850965
4.2273,13.0,7.205438066465256,1.0845921450151057,1985.0,2.998489425981873,33.81,-117.43,6.6434540389972145,662.0,2.952,1.700569929576396,1.2514300704236039,42.3926175617752
2.6959,21.0,3.757617728531856,1.0124653739612188,1952.0,2.703601108033241,33.78,-117.86,3.7113543091655266,722.0,1.788,1.7754639884831533,0.01253601151684669,0.7011192123516046
5.4604,24.0,5.83289817232376,0.9738903394255874,1325.0,3.4595300261096606,34.26,-118.75,5.989276139410188,383.0,1.934,2.6349635486256275,-0.7009635486256276,36.24423726089078
2.8333,15.0,3.708955223880597,1.1074626865671642,1994.0,2.976119402985075,34.23,-118.36,3.349056603773585,670.0,1.832,1.7594622388773615,0.07253776112263854,3.959484777436602
3.125,10.0,21.095238095238095,5.285714285714286,48.0,2.2857142857142856,36.19,-118.37,3.990990990990991,21.0,0.713,1.5997417795192277,-0.8867417795192277,124.3677110125144
3.4732,52.0,5.962864721485412,1.1193633952254642,870.0,2.3076923076923075,37.89,-122.29,5.327014218009479,377.00000000000006,2.462,2.43598240516512,0.026017594834879976,1.056766646420795
2.7917,49.0,5.128865979381444,0.9484536082474226,462.0,2.381443298969072,34.04,-118.36,5.407608695652175,194.0,2.42,1.963215755218073,0.45678424478192703,18.875382015782108
5.375,16.0,4.76,1.02,93.0,1.86,33.76,-117.84,4.666666666666666,50.0,2.157,2.8267082869152773,-0.6697082869152773,31.04813569380052
2.6734,26.0,4.238938053097345,1.1880530973451326,2340.0,2.588495575221239,33.97,-118.35,3.5679702048417137,904.0,1.434,2.049456385163282,-0.6154563851632819,42.918855311247
2.6513,21.0,4.9800796812749,0.9282868525896414,1428.0,2.8446215139442232,40.55,-122.36,5.36480686695279,502.0,1.133,0.48073928173216984,0.6522607182678302,57.569348479067095
2.5476,25.0,4.770833333333333,1.03125,657.0,2.28125,38.45,-120.88,4.626262626262626,288.0,0.979,0.9698962262750257,0.009103773724974284,0.9299053855949218
4.1161,34.0,5.46875,1.126953125,1353.0,2.642578125,37.04,-122.08,4.852686308492201,512.0,2.209,2.791982597020379,-0.5829825970203788,26.391244772312305
3.0052,29.0,4.453551912568306,1.1256830601092895,590.0,3.2240437158469946,33.88,-118.17,3.956310679611651,183.0,1.667,1.8800841520711202,-0.2130841520711202,12.782492625742062
4.235,16.0,5.115492957746479,1.028169014084507,1367.0,3.850704225352113,37.59,-122.08,4.9753424657534255,355.0,1.563,2.0637928752101544,-0.5007928752101545,32.040491056311865
5.293,25.0,7.085365853658536,0.9939024390243902,1087.0,3.3140243902439024,33.85,-118.26,7.128834355828221,328.0,2.07,2.421949917876688,-0.3519499178766883,17.002411491627452
8.176,18.0,6.68,1.049090909090909,1590.0,2.890909090909091,34.26,-118.53,6.3674176776429805,550.0,3.084,3.80530347518134,-0.7213034751813399,23.38856923415499
8.1782,25.0,6.954545454545454,1.0265151515151516,4168.0,2.6313131313131315,33.78,-118.34,6.77490774907749,1584.0,5.00001,4.179775336860132,0.8202346631398676,16.404660453476446
3.9792,15.0,3.0072992700729926,0.9343065693430657,310.0,2.2627737226277373,33.96,-118.41,3.21875,137.0,2.667,2.4915610849234824,0.17543891507651743,6.578137048238375
5.9493,36.0,5.7315175097276265,0.9844357976653697,713.0,2.77431906614786,33.85,-118.1,5.822134387351778,257.0,2.28,3.059593861003698,-0.7795938610036983,34.1927132019166
2.1542,31.0,2.348993288590604,1.0033557046979866,1272.0,4.268456375838926,34.04,-118.29,2.341137123745819,298.0,1.281,1.4814024114510431,-0.2004024114510432,15.644216350588854
3.875,28.0,5.767123287671233,1.1324200913242009,601.0,2.7442922374429224,34.1,-117.67,5.092741935483872,219.0,1.74,1.9146585072427413,-0.17465850724274135,10.03784524383571
4.0125,28.0,5.154676258992806,0.9712230215827338,1001.0,3.6007194244604315,34.97,-120.43,5.307407407407408,278.0,1.301,2.5064477857271825,-1.2054477857271826,92.65547930262741
4.1833,22.0,6.564231738035264,1.035264483627204,1252.0,3.1536523929471034,37.76,-121.11,6.340632603406326,397.0,1.921,1.6193772818892995,0.3016227181107005,15.701338787647085
3.0777,23.0,4.941714285714285,1.1817142857142857,1844.0,2.107428571428571,36.97,-121.96,4.181818181818182,875.0000000000001,2.638,2.5253255222429445,0.11267447775705541,4.271208406256839
1.6887,44.0,4.465587044534413,1.0728744939271255,760.0,3.076923076923077,33.94,-118.26,4.162264150943396,247.0,0.996,1.4783148249432543,-0.4823148249432543,48.42518322723436
2.7543,23.0,3.2066666666666666,1.1577777777777778,1264.0,2.8088888888888888,34.08,-118.31,2.769673704414587,450.0,2.2,1.9514288303481564,0.24857116965184378,11.298689529629263
4.9968,35.0,6.1562115621156215,1.0430504305043051,2112.0,2.5977859778597785,34.17,-117.97,5.902122641509433,813.0,2.95,2.581478382455394,0.368521617544606,12.492258221851051
4.1419,45.0,5.32484076433121,1.0955414012738853,838.0,2.6687898089171975,37.75,-122.5,4.8604651162790695,314.0,2.915,2.7558744583046675,0.15912554169533255,5.458852202241253
3.1818,36.0,6.510067114093959,1.0570469798657718,850.0,2.8523489932885906,35.29,-120.65,6.158730158730158,298.0,2.496,2.2673958585069585,0.22860414149304153,9.15881977135583
2.7857,11.0,4.851380042462845,1.059447983014862,1468.0,3.1167728237791934,37.47,-120.84,4.579158316633266,470.99999999999994,1.103,1.149613061848882,-0.04661306184888203,4.226025552935814
4.5699,36.0,5.598173515981735,0.9634703196347032,711.0,3.2465753424657535,33.92,-118.09,5.81042654028436,219.0,1.708,2.30741591203288,-0.5994159120328801,35.09460843283841
4.2594,36.0,5.366391184573002,0.9393939393939394,992.0,2.7327823691460056,33.94,-118.15,5.712609970674486,363.0,2.424,2.3253429007842854,0.09865709921571453,4.070012343882612
3.7585,18.0,5.618263473053892,1.125748502994012,1454.0,2.1766467065868262,38.58,-122.59,4.990691489361702,668.0,1.857,2.1742029263247815,-0.31720292632478153,17.081471530682904
2.5809,32.0,5.479704797047971,0.992619926199262,867.0,3.199261992619926,36.7,-119.89,5.520446096654275,271.0,0.783,1.0382703784400675,-0.2552703784400675,32.60158089911462
0.8543,27.0,2.297872340425532,1.175531914893617,1211.0,1.610372340425532,37.78,-122.42,1.9547511312217196,752.0,5.00001,1.8384214136125507,3.161588586387449,63.23164526445846
4.8333,34.0,4.647859922178989,1.0136186770428015,1560.0,3.035019455252918,34.21,-118.59,4.585412667946258,514.0,2.254,2.7428693790062226,-0.4888693790062226,21.688969787321323
6.2135,28.0,6.408577878103838,0.9661399548532731,1372.0,3.0970654627539504,37.97,-121.99,6.6331775700934585,443.0,2.172,2.808896415038703,-0.6368964150387026,29.32303936642277
4.6635,35.0,5.193333333333333,0.9533333333333334,371.0,2.473333333333333,34.25,-118.27,5.4475524475524475,150.0,2.301,2.476586569129438,-0.17558656912943782,7.630880883504468
4.2042,20.0,5.241379310344827,1.0524737631184409,3221.0,2.414542728635682,38.0,-122.12,4.98005698005698,1334.0,1.664,2.4863953730002635,-0.8223953730002636,49.42279885818891
2.6667,50.0,4.746268656716418,1.0796019900497513,546.0,2.716417910447761,37.79,-122.19,4.396313364055299,201.0,1.728,2.0449620144406424,-0.3169620144406424,18.342709169018658
6.623,30.0,6.8671875,0.96875,814.0,3.1796875,37.3,-121.94,7.088709677419355,256.0,3.325,3.1745280789568397,0.15047192104316043,4.525471309568734
3.3977,45.0,4.672535211267606,0.954225352112676,1069.0,3.7640845070422535,34.09,-118.17,4.896678966789668,284.0,1.538,1.8645304847028399,-0.32653048470283985,21.230850760912865
2.1103,8.0,4.814814814814815,1.3812104787714543,2143.0,1.9358626919602528,33.74,-117.0,3.485938521909745,1107.0,0.944,1.4489112278147687,-0.5049112278147687,53.48635887868313
3.0114,47.0,4.211594202898551,1.0318840579710145,787.0,2.281159420289855,34.16,-118.27,4.081460674157304,345.0,2.555,2.2073110613943925,0.3476889386056077,13.608177636227307
8.1872,52.0,8.268292682926829,1.032520325203252,1005.0,2.7235772357723578,37.82,-122.23,8.007874015748031,369.0,4.661,4.027103399875315,0.6338966001246842,13.600012875449135
